eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
8e079d47-7e33-4804-a62e-4025c9dba7ee,17a4e44f,vehicle-detection,Gate 3,14:18:51,29.0,00:00:29,,435,,,Car crossing gate3 (in)
5bea6cda-1505-463b-b7a5-3e315de4b656,17a4e44f,vehicle-detection,Gate 3,14:18:51,31.0,00:00:31,,474,,,Car crossing gate3 (out)
9cf1cb53-a841-40c6-aaf8-f9b74c611b11,17a4e44f,vehicle-detection,Gate 3,14:18:51,33.0,00:00:33,,507,,,Car crossing gate3 (out)
d388cc82-bbb3-4aa6-8735-f67e5719501f,17a4e44f,vehicle-track,Gate 3,14:18:51,35.0,00:00:35,,525,,,"Car #39 first seen at 35.0s, last seen at 35.0s"
62d21331-411c-4d7c-a62c-98fafce7908a,17a4e44f,vehicle-track,Gate 3,14:18:51,49.0,00:00:49,,738,,,"Car #40 first seen at 49.0s, last seen at 52.0s"
757923b6-9771-403d-a6e8-88fe5220e3ea,17a4e44f,vehicle-track,Gate 3,14:18:51,50.0,00:00:50,,763,,,"Car #41 first seen at 50.0s, last seen at 61.0s"
6821cec1-94e9-4e67-b920-8fd13ce5691b,17a4e44f,vehicle-detection,Gate 3,14:18:51,51.0,00:00:51,,767,,,Car crossing gate3 (out)
8afefd52-56da-41e3-a966-51f9951d7e23,17a4e44f,vehicle-track,Gate 3,14:18:51,52.0,00:00:52,,791,,,"Car #42 first seen at 52.0s, last seen at 73.0s"
224c05da-af6a-4a34-b304-d3c0b097af96,17a4e44f,vehicle-track,Gate 3,14:18:51,56.0,00:00:56,,848,,,"Car #43 first seen at 56.0s, last seen at 56.0s"
afdc3984-ad07-4816-9fdc-7e6451db4a52,17a4e44f,vehicle-detection,Gate 3,14:18:51,57.0,00:00:57,,856,,,Car crossing gate3 (in)
f38ced6b-a66c-4305-b3ec-763d403b431d,17a4e44f,vehicle-detection,Gate 3,14:18:51,58.0,00:00:58,,872,,,Car crossing gate3 (out)
7fc0ab5e-dd35-47b8-857b-d84fef4ce0de,17a4e44f,vehicle-detection,Gate 3,14:18:51,59.0,00:00:59,,892,,,Car crossing gate3 (out)
79d53c5b-defb-4709-a264-060449ccbac0,17a4e44f,vehicle-track,Gate 3,14:18:51,61.0,00:01:01,,919,,,"Car #44 first seen at 61.0s, last seen at 77.0s"
4a3b4492-a91a-4419-a0b1-4df556b33d82,17a4e44f,vehicle-track,Gate 3,14:18:51,63.0,00:01:03,,954,,,"Car #45 first seen at 63.0s, last seen at 88.0s"
ba36ae9f-3a74-4334-9b51-737239d18db7,17a4e44f,vehicle-detection,Gate 3,14:18:51,64.0,00:01:04,,962,,,Car crossing gate3 (out)
fa85ee60-1ffa-4c4c-970a-3bf8b9cf8efe,17a4e44f,vehicle-track,Gate 3,14:18:51,64.0,00:01:04,,967,,,"Car #46 first seen at 64.0s, last seen at 75.0s"
734ce44b-7956-4cc9-b8b1-42145980982d,17a4e44f,vehicle-track,Gate 3,14:18:51,68.0,00:01:08,,1021,,,"Car #47 first seen at 68.0s, last seen at 80.0s"
b276a6d4-2e8b-411f-abc8-a13b1e0a5435,17a4e44f,vehicle-track,Gate 3,14:18:51,70.0,00:01:10,,1059,,,"Car #48 first seen at 70.0s, last seen at 88.0s"
ce28c14e-450c-4afb-95ab-6e37387a9c5c,17a4e44f,vehicle-detection,Gate 3,14:18:51,70.0,00:01:10,,1050,,,Car crossing gate3 (out)
dc0acabd-da17-4617-90d5-6ef711d62052,17a4e44f,vehicle-detection,Gate 3,14:18:51,74.0,00:01:14,,1124,,,Car crossing gate3 (out)
894e8433-dc5d-421b-b2ad-43181a962dbc,17a4e44f,vehicle-detection,Gate 3,14:18:51,79.0,00:01:19,,1194,,,Car crossing gate3 (out)
a606f5b4-1eb8-4560-a111-c3fa0dabde33,17a4e44f,vehicle-track,Gate 3,14:18:51,79.0,00:01:19,,1189,,,"Car #49 first seen at 79.0s, last seen at 86.0s"
a8a5638b-021f-463b-b752-ba98ae87b96e,17a4e44f,vehicle-track,Gate 3,14:18:51,79.0,00:01:19,,1194,,,"Car #50 first seen at 79.0s, last seen at 83.0s"
4781cdd7-5064-425f-a229-d82ce59836db,17a4e44f,vehicle-detection,Gate 3,14:18:51,80.0,00:01:20,,1206,,,Car crossing gate3 (out)
f84199a2-24e8-4eb7-a7c5-6a6b8a21ad65,17a4e44f,vehicle-track,Gate 3,14:18:51,80.0,00:01:20,,1212,,,"Car #51 first seen at 80.0s, last seen at 88.0s"
5baad5f0-3cd3-489c-8023-344109968737,17a4e44f,vehicle-detection,Gate 3,14:18:51,81.0,00:01:21,,1223,,,Car crossing gate3 (in)
65b32069-1d4e-40be-979b-f572e1ee307b,17a4e44f,vehicle-detection,Gate 3,14:18:51,81.0,00:01:21,,1221,,,Car crossing gate3 (in)
b864d137-4287-4192-944c-21e7a9235334,17a4e44f,vehicle-detection,Gate 3,14:18:51,81.0,00:01:21,,1222,,,Car crossing gate3 (out)
514f8d4d-12f4-441c-9be8-243cfd815c4d,17a4e44f,vehicle-track,Gate 3,14:18:51,82.0,00:01:22,,1244,,,"Car #52 first seen at 82.0s, last seen at 88.0s"
88b0099f-044f-423f-ab87-3bce33b061e4,17a4e44f,vehicle-detection,Gate 3,14:18:51,82.0,00:01:22,,1234,,,Car crossing gate3 (out)
da5eb190-b979-4e51-b3fc-ef1a5ffe5d36,17a4e44f,vehicle-detection,Gate 3,14:18:51,82.0,00:01:22,,1242,,,Car crossing gate3 (out)
b89dee60-a81c-4a92-9442-938b9dcd53f2,17a4e44f,vehicle-track,Gate 3,14:18:51,84.0,00:01:24,,1274,,,"Car #55 first seen at 84.0s, last seen at 88.0s"
c991b0ac-8a0e-4300-a608-c10edf6bee3d,17a4e44f,vehicle-detection,Gate 3,14:18:51,84.0,00:01:24,,1267,,,Van crossing gate3 (out)
ca9e01c8-49e2-4bef-9213-f4c1a3842685,17a4e44f,vehicle-detection,Gate 3,14:18:51,84.0,00:01:24,,1263,,,Car crossing gate3 (in)
e568c1b5-43de-433f-bc9b-6a4afd181737,17a4e44f,vehicle-track,Gate 3,14:18:51,84.0,00:01:24,,1266,,,"Car #54 first seen at 84.0s, last seen at 84.0s"
e8e06f35-1c73-44d6-b440-e84fa05e09a7,17a4e44f,vehicle-track,Gate 3,14:18:51,84.0,00:01:24,,1264,,,"Car #53 first seen at 84.0s, last seen at 88.0s"
3b807137-3af5-4501-85c1-ee88859b006d,17a4e44f,vehicle-track,Gate 3,14:18:51,85.0,00:01:25,,1285,,,"Van #56 first seen at 85.0s, last seen at 88.0s"
5c6ae5b6-4b53-4ffd-9369-587a7d88f876,17a4e44f,vehicle-detection,Gate 3,14:18:51,85.0,00:01:25,,1283,,,Car crossing gate3 (out)
a2ef1a8a-0549-4c6f-8c71-9618a8e9c036,17a4e44f,vehicle-detection,Gate 3,14:18:51,85.0,00:01:25,,1277,,,Car crossing gate3 (out)
feac0666-af53-40cd-8ec7-ff96d2b08d99,17a4e44f,vehicle-track,Gate 3,14:18:51,87.0,00:01:27,,1312,,,"Car #57 first seen at 87.0s, last seen at 88.0s"
