eventId,videoId,type,location,clockTime,offsetSeconds,videoTime,pedestrianId,frame,occlusionClass,occlusionLabel,description
fb275a76-f007-43db-8d18-43d78d99f1fd,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,57.0,00:00:57,,867,,,"class_0 #38 first seen at 57.0s, last seen at 78.0s"
26fe9294-4361-47d1-b642-707413b26ad0,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,60.0,00:01:00,,909,,,class_0 crossing gate2.9 (out)
20276932-6925-4954-8a37-6f27520b2595,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,61.0,00:01:01,,915,,,"class_1 #39 first seen at 61.0s, last seen at 65.0s"
ccc3d75c-795f-4c9c-aeb7-c63f1de359a2,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,61.0,00:01:01,,923,,,class_0 crossing gate2.9 (out)
ce4aed5a-7421-46a3-a6b3-f5c317886216,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,62.0,00:01:02,,937,,,"class_1 #40 first seen at 62.0s, last seen at 66.0s"
c1046092-923a-4ad0-8523-b4f178c0c343,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,63.0,00:01:03,,956,,,class_1 crossing gate2.9 (out)
1a264899-9631-4796-9441-ba6e3bf6dfec,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,64.0,00:01:04,,966,,,class_1 crossing gate2.9 (out)
5a0cce8c-06ae-482c-9241-a8fbc424881c,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,64.0,00:01:04,,965,,,"class_0 #41 first seen at 64.0s, last seen at 79.0s"
ae4bfead-7ff8-4343-828b-23c68ffbba13,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,64.0,00:01:04,,967,,,class_2 crossing gate2.9 (out)
42a5be18-062a-4078-ab5b-925cf77c3f76,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,65.0,00:01:05,,985,,,class_1 crossing gate2.9 (out)
90371969-4add-4bd0-bd43-01e3fd674966,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,65.0,00:01:05,,987,,,class_1 crossing gate2.9 (out)
fc70326d-0103-4a06-b33f-4a60d0490115,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,66.0,00:01:06,,996,,,class_0 crossing gate2.9 (out)
235c919f-2d6a-4e3a-b211-f1987aaf86a1,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,67.0,00:01:07,,1006,,,"class_0 #42 first seen at 67.0s, last seen at 67.0s"
32b26ed0-0383-4af0-b6c3-acd6efb39d33,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,67.0,00:01:07,,1016,,,class_0 crossing gate2.9 (out)
dfb556ef-82b3-4e5c-9498-2333c87bb7ac,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,69.0,00:01:09,,1048,,,class_0 crossing gate2.9 (out)
bb5954f5-b09d-45e4-b033-9feb81bab3fd,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,72.0,00:01:12,,1082,,,class_0 crossing gate2.9 (out)
9447b7a7-485e-4d67-b475-c9730a472b83,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,74.0,00:01:14,,1111,,,class_0 crossing gate2.9 (out)
3191feed-7d46-4585-9bfc-47e36c7f1007,73f4aeb2,vehicle-track,Gate 2.9,10:00:00,75.0,00:01:15,,1127,,,"class_0 #43 first seen at 75.0s, last seen at 85.0s"
e6cd1fe6-d791-49bc-b8a1-1e8a62bfe7ce,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,75.0,00:01:15,,1133,,,class_0 crossing gate2.9 (out)
135a0e83-11e8-45f1-ac06-01531b6cfa94,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,77.0,00:01:17,,1161,,,class_0 crossing gate2.9 (out)
730a7e8b-22f0-470c-b1da-b3eb810ae803,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,78.0,00:01:18,,1180,,,class_0 crossing gate2.9 (out)
a920956a-b38f-4687-bf80-069f5a998631,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,80.0,00:01:20,,1205,,,class_0 crossing gate2.9 (out)
9c2ec363-3bda-4aa5-8dc8-544d74d50d69,73f4aeb2,vehicle-detection,Gate 2.9,10:00:00,85.0,00:01:25,,1277,,,class_0 crossing gate2.9 (out)
